source,target,weight
huge,performance,1
huge,depp,1
huge,johnny,1
huge,everyone,1
huge,teavee,1
mike,oddball,1
mike,iconic,1
teavee,watch-,1
johnny,oddball,1
performance,iconic,1
character,iconic,1
oddball,performance,1
depp,iconic,1
depp,oddball,1
johnny,iconic,1
watch-,performance,1
teavee,oddball,1
watch-,depp,1
watch-,johnny,1
everyone,iconic,1
everyone,oddball,1
everyone,watch-,1
teavee,iconic,1
lessons,grateful,1
smart,time,1
amazing,film,1
much,fates,1
fates,faithful,1
fates,updated,1
kids,faithful,1
kids,updated,1
much,adaptation,1
much,book,1
much,kids,1
updated,adaptation,1
sensitive,loompas,1
sensitive,oompa,1
sensitive,metal,1
sensitive,nuts,1
squirrels,sensitive,1
sheep,sensitive,1
updated,book,1
faithful,book,1
pink,loompas,1
great,guy,1
guy,good,1
entertaining,job,1
entertaining,guy,1
songs,good,1
songs,entertaining,1
great,job,1
great,songs,1
faithful,adaptation,1
loompas,good,1
loompas,entertaining,1
loompas,great,1
oompa,good,1
oompa,entertaining,1
oompa,great,1
sheep,full,1
pink,oompa,1
great,laughs,1
amazing,river,1
amazing,oompa,1
amazing,metal,1
amazing,nuts,1
amazing,squirrels,1
amazing,sheep,1
amazing,rapids,1
amazing,chocolate,1
features,pink,1
amazing,everything,1
amazing,features,1
factory,sensitive,1
factory,pink,1
factory,amazing,1
wilder,entertaining,1
amazing,loompas,1
features,sensitive,1
pink,metal,1
room,pink,1
pink,nuts,1
pink,squirrels,1
pink,room,1
pink,sheep,1
full,room,1
full,sheep,1
rapids,sensitive,1
everything,pink,1
rapids,pink,1
river,sensitive,1
river,pink,1
chocolate,sensitive,1
chocolate,pink,1
everything,sensitive,1
good,job,1
great,shot,1
different,wilder,1
scenes,freaks,1
commercials,freaks,1
commercials,little,1
commercials,best,1
trailer,freaks,1
trailer,little,1
trailer,best,1
scenes,little,1
reason,little,1
scenes,best,1
good,storytelling,1
visuals,good,1
amazing,storytelling,1
amazing,visuals,1
kids,good,1
reason,best,1
reason,freaks,1
adults,good,1
ones,little,1
things,freaks,1
little,bit,1
little,boat,1
little,example,1
little,things,1
ones,freaks,1
best,bit,1
none,best,1
best,boat,1
best,example,1
best,things,1
best,ones,1
none,freaks,1
none,little,1
kids,amazing,1
adults,amazing,1
great,film,1
final,shot,1
entertaining,adults,1
entertaining,entendres,1
entertaining,humor,1
entertaining,wall,1
entertaining,film,1
final,film,1
laughs,final,1
entertaining,visuals,1
biggest,film,1
biggest,shot,1
biggest,laughs,1
.....,film,1
.....,shot,1
.....,laughs,1
entertaining,kids,1
entertaining,storytelling,1
entendres,good,1
humor,good,1
entendres,amazing,1
double,storytelling,1
double,visuals,1
double,kids,1
double,adults,1
double,entendres,1
humor,amazing,1
film,double,1
humor,double,1
wall,good,1
wall,amazing,1
wall,double,1
film,good,1
film,amazing,1
gene,entertaining,1
different,gene,1
boat,freaks,1
amazing,score,1
amazing,tim,1
amazing,bars,1
amazing,wonka,1
amazing,process,1
amazing,sequence,1
amazing,treat,1
elfman,classic,1
score,visual,1
elfman,good,1
elfman,visual,1
elfman,amazing,1
danny,classic,1
danny,good,1
danny,visual,1
amazing,burton,1
score,good,1
credits,classic,1
treat,good,1
good,wonka,1
good,process,1
good,sequence,1
good,cgi,1
cgi,good,1
treat,classic,1
visual,burton,1
score,classic,1
visual,tim,1
visual,bars,1
visual,wonka,1
visual,process,1
visual,sequence,1
visual,treat,1
danny,amazing,1
credits,good,1
good,tim,1
good,adapatations,1
kids,zany,1
bratty,better,1
bratty,zany,1
ones,better,1
ones,zany,1
good,film,1
good,wonka,1
subplot,zany,1
good,subplot,1
good,kids,1
good,bratty,1
good,ones,1
updates,better,1
updates,zany,1
kids,better,1
subplot,better,1
credits,visual,1
better,book,1
credits,amazing,1
opening,classic,1
opening,good,1
opening,visual,1
opening,amazing,1
better,film,1
better,adapatations,1
book,zany,1
zany,film,1
zany,book,1
zany,adapatations,1
wonka,better,1
wonka,zany,1
book,better,1
good,bars,1
good,burton,1
performance,entertaining,1
bizarre,mike,1
mike,monty-pythonish,1
cross,sure,1
cross,monty-pythonish,1
bizarre,substance,1
bizarre,lot,1
bizarre,myers,1
bizarre,cross,1
myers,monty-pythonish,1
jackson,sure,1
jackson,monty-pythonish,1
jackson,bizarre,1
michael,sure,1
michael,monty-pythonish,1
michael,bizarre,1
mike,sure,1
myers,sure,1
time,monty-pythonish,1
film,packed,1
performance,different,1
packed,veruca,1
packed,kids,1
packed,grandmothers,1
packed,laughs,1
packed,house,1
things,packed,1
character,monty-pythonish,1
wackiness,packed,1
monty-pythonish,character,1
substance,sure,1
substance,monty-pythonish,1
lot,sure,1
lot,monty-pythonish,1
time,sure,1
time,bizarre,1
sequence,classic,1
fear,entertaining,1
candy,entertaining,1
candy,entire,1
candy,right,1
eye,entertaining,1
eye,entire,1
eye,right,1
fear,entire,1
characters,entire,1
fear,right,1
classic,burton,1
classic,tim,1
bars,classic,1
wonka,classic,1
process,classic,1
characters,right,1
characters,entertaining,1
skeptical,wonka,1
pace,entire,1
skeptical,role,1
skeptical,depp,1
skeptical,johnny,1
movie,entertaining,1
entire,movie,1
pace,entertaining,1
right,movie,1
story,right,1
right,pace,1
unfolds,entertaining,1
unfolds,entire,1
unfolds,right,1
story,entertaining,1
story,entire,1
example,freaks,1
bit,freaks,1
amazing,care,1
wish,movie,1
dahl,classic,1
dahl,alive,1
roald,classic,1
roald,alive,1
wish,book,1
wish,justice,1
wish,dahl,1
alive,justice,1
wish,roald,1
callous,inventor,1
eccentric,callous,1
brilliant,callous,1
figure,callous,1
father,inventor,1
alive,movie,1
alive,book,1
father,brilliant,1
depp,great,1
danny,great,1
danny,less,1
danny,better,1
star,great,1
star,less,1
star,better,1
depp,less,1
movie,classic,1
depp,better,1
johnny,great,1
johnny,less,1
johnny,better,1
classic,book,1
justice,classic,1
father,eccentric,1
father,figure,1
elfman,less,1
costumes,colorful,1
colorful,style,1
colorful,burton,1
colorful,tim,1
characters,unique,1
characters,colorful,1
costumes,unique,1
sets,unique,1
unique,burton,1
sets,colorful,1
bad,instant,1
bad,kid,1
sort,bad,1
stuff,bad,1
lifting,bad,1
unique,tim,1
unique,style,1
wilder,callous,1
character,callous,1
wilder,father,1
less,inventor,1
less,eccentric,1
less,brilliant,1
less,figure,1
less,wilder,1
character,father,1
specifics,less,1
character,less,1
approach,callous,1
approach,father,1
approach,less,1
specifics,callous,1
specifics,father,1
elfman,better,1
elfman,great,1
joe,bad,1
wonka,eccentric,1
pure,childhood,1
pure,simplicity,1
pure,enjoyment,1
way,original,1
eccentric,life,1
eccentric,later,1
willie,eccentric,1
pure,book,1
background,eccentric,1
wonder,life,1
wonder,later,1
wonder,wonka,1
wonder,willie,1
wonder,background,1
pure,complexity,1
enjoyment,TRUE,1
script,wonder,1
original,book,1
movie,fine,1
movie,marvelous,1
movie,taste.johnny,1
movie,rich,1
movie,sweet,1
movie,many,1
TRUE,book,1
enjoyment,original,1
complexity,original,1
complexity,TRUE,1
childhood,original,1
childhood,TRUE,1
simplicity,original,1
simplicity,TRUE,1
script,eccentric,1
humor,great,1
music,better,1
movie,less,1
sneak,preview,1
movie,sneak,1
kids,sneak,1
anything,great,1
anything,less,1
movie,great,1
trio,great,1
johnny,great,1
trio,less,1
better,anything,1
better,movie,1
better,trio,1
music,great,1
music,less,1
johnny,excellent,1
depp,excellent,1
character,great,1
great,character,1
best,charlie,1
best,choice,1
neverland,best,1
finding,best,1
highmore,best,1
freddie,best,1
great,twist,1
depp,great,1
wonka,great,1
willie,great,1
excellent,character,1
excellent,twist,1
excellent,wonka,1
excellent,willie,1
drink,bad,1
grandpa,bad,1
line,dear,1
salt,incredible,1
year,old,1
children,short,1
children,whole,1
children,old,1
cinematography,incredible,1
wrong,cinematography,1
salt,wrong,1
year,short,1
veruca,incredible,1
veruca,wrong,1
charlie,incredible,1
charlie,wrong,1
wonka,incredible,1
wonka,wrong,1
year,whole,1
old,laugh,1
willie,wrong,1
whole,nothing,1
whole,theater,1
short,ten,1
nothing,short,1
lot,short,1
thing,short,1
whole,ten,1
whole,lot,1
old,thing,1
whole,thing,1
laugh,short,1
laugh,whole,1
old,ten,1
old,nothing,1
old,lot,1
willie,incredible,1
movie,incredible,1
whole,rating,1
old,fish,1
good,film,1
old,dvd,1
old,movie,1
old,anything,1
old,things,1
old,head,1
dear,dvd,1
good,family,1
dear,movie,1
dear,anything,1
dear,things,1
dear,head,1
dear,fish,1
line,old,1
good,anything,1
good,entertainment,1
movie,wrong,1
excellent,performance,1
left,dvd,1
left,masterpiece,1
left,waitng,1
great,movie,1
excellent,depp,1
excellent,johnny,1
perfect,entertainment,1
film,less,1
perfect,family,1
less,entertainment,1
less,family,1
anything,perfect,1
anything,less,1
film,perfect,1
whole,person,1
theater,lower,1
scene,bad,1
disappointed,book,1
disappointed,stuff,1
disappointed,lifting,1
disappointed,drink,1
disappointed,joe,1
disappointed,grandpa,1
disappointed,scene,1
disappointed,wonka,1
disappointed,kid,1
disappointed,wilder,1
film,bad,1
film,added,1
film,disappointed,1
original,instant,1
original,kid,1
disappointed,sort,1
disappointed,instant,1
original,stuff,1
added,joe,1
added,instant,1
added,kid,1
added,sort,1
added,stuff,1
added,lifting,1
added,drink,1
added,grandpa,1
wilder,added,1
added,scene,1
book,bad,1
book,added,1
wonka,bad,1
wonka,added,1
wilder,bad,1
original,sort,1
original,lifting,1
person,lower,1
huge,chocolate,1
book,many,1
dahl,original,1
dahl,many,1
fan,original,1
fan,many,1
huge,factory,1
huge,wonka,1
many,times,1
huge,willy,1
huge,times,1
huge,book,1
huge,dahl,1
huge,fan,1
rating,lower,1
book,original,1
many,willy,1
original,drink,1
original,film,1
original,joe,1
original,grandpa,1
original,scene,1
original,book,1
original,wonka,1
original,wilder,1
original,factory,1
many,wonka,1
original,chocolate,1
original,wonka,1
original,willy,1
times,original,1
many,factory,1
many,chocolate,1
updates,good,1
faithful,dialogue,1
faithful,material,1
kids,long,1
smart,knowledge,1
smart,grandpa,1
smart,charlie,1
smart,ones,1
directions,long,1
directions,smart,1
kids,smart,1
winner,worst,1
isc,long,1
isc,smart,1
film,long,1
film,smart,1
thing,long,1
thing,smart,1
smart,chocolate,1
ones,long,1
ideas,long,1
different,fun,1
high,part,1
high,depp,1
high,film,1
high,respect,1
reason,high,1
different,music,1
different,costumes,1
charlie,long,1
different,kinds,1
film,different,1
long,time,1
chocolate,long,1
knowledge,long,1
grandpa,long,1
factory,smart,1
ideas,smart,1
high,wonka,1
chocolate,alive,1
alive,willy,1
alive,role,1
alive,depp,1
alive,johnny,1
story,alive,1
factory,alive,1
charlie,alive,1
candy,crazy,1
job,alive,1
amazing,wonka,1
amazing,willy,1
amazing,role,1
amazing,depp,1
amazing,johnny,1
alive,wonka,1
candy,smart,1
crazy,time,1
crazy,kids,1
crazy,chocolate,1
crazy,knowledge,1
crazy,grandpa,1
crazy,charlie,1
crazy,ones,1
crazy,directions,1
crazy,isc,1
candy,long,1
crazy,film,1
crazy,thing,1
crazy,ideas,1
gum,long,1
gum,smart,1
gum,crazy,1
high,willy,1
high,script,1
amazing,factory,1
town,purpose,1
start,purpose,1
colors,nervous,1
colors,real,1
colors,purpose,1
town,nervous,1
town,real,1
model,nervous,1
start,nervous,1
model,real,1
model,purpose,1
months,nervous,1
months,real,1
months,purpose,1
movie,nervous,1
start,real,1
film,purpose,1
movie,purpose,1
purpose,grandpa,1
river,real,1
purpose,charlie,1
purpose,role,1
purpose,highmore,1
purpose,freddie,1
purpose,joe,1
purpose,chance,1
film,real,1
purpose,peck,1
purpose,elevator,1
purpose,glass,1
purpose,depp,1
purpose,river,1
film,nervous,1
movie,real,1
chocolate,purpose,1
high,talent,1
dollars,nervous,1
real,veruca,1
real,squirrels,1
loompas,nervous,1
loompas,purpose,1
oompa,nervous,1
oompa,purpose,1
dollars,purpose,1
real,wonka,1
roy,nervous,1
roy,purpose,1
fun,nervous,1
fun,purpose,1
high,movies,1
high,art,1
real,salt,1
real,boat,1
bars,nervous,1
wonka,purpose,1
bars,purpose,1
weeks,nervous,1
weeks,purpose,1
boat,nervous,1
boat,purpose,1
wonka,nervous,1
salt,nervous,1
real,weeks,1
salt,purpose,1
veruca,nervous,1
veruca,purpose,1
squirrels,nervous,1
squirrels,purpose,1
real,bars,1
amazing,story,1
amazing,chocolate,1
faithful,source,1
group,TRUE,1
interested,depp,1
interested,johnny,1
interested,film,1
people,TRUE,1
people,weird,1
people,interested,1
group,weird,1
interested,movies,1
group,interested,1
impossible,face,1
impossible,front,1
impossible,thing,1
nothing,impossible,1
world,impossible,1
interested,films,1
interested,movie,1
film,impossible,1
films,TRUE,1
dream,TRUE,1
movie,TRUE,1
movies,TRUE,1
weird,dream,1
weird,movie,1
weird,movies,1
films,weird,1
interested,dream,1
depp,TRUE,1
depp,weird,1
johnny,TRUE,1
johnny,weird,1
film,TRUE,1
film,weird,1
thing,impossible,1
family,impossible,1
movie,big,1
care,best,1
family,worth,1
family,best,1
family,anything.the,1
care,simple,1
care,grateful,1
care,worth,1
care,anything.the,1
family,simple,1
film,simple,1
film,grateful,1
film,worth,1
film,best,1
film,anything.the,1
amazing,family,1
family,grateful,1
things,worth,1
heartfelt,impossible,1
worth,life,1
others,impossible,1
nothing,impossible,1
simple,life,1
simple,things,1
grateful,life,1
grateful,things,1
worth,things,1
things,grateful,1
life,simple,1
life,important,1
life,grateful,1
life,worth,1
things,simple,1
things,important,1
movie,hard,1
movie,TRUE,1
amazing,charlie,1
stories,amazing,1
films,amazing,1
hollywood,alive,1
hollywood,amazing,1
years,alive,1
years,amazing,1
stories,alive,1
daul,alive,1
books,amazing,1
daul,amazing,1
ronald,alive,1
ronald,amazing,1
love,alive,1
love,amazing,1
loved,chocolate,1
films,alive,1
books,alive,1
loved,ones,1
chitty,amazing,1
amazing,job,1
business,alive,1
business,amazing,1
movie,alive,1
movie,amazing,1
chitty,alive,1
mr.fox,alive,1
bfg,amazing,1
mr.fox,amazing,1
fantastic,alive,1
fantastic,amazing,1
witches,alive,1
witches,amazing,1
bfg,alive,1
loved,love,1
care,loved,1
movie,bad,1
hard,world,1
TRUE,world,1
dreams,good,1
dreams,bad,1
dreams,TRUE,1
big,world,1
big,dreams,1
hard,dreams,1
world,good,1
%,good,1
%,bad,1
%,TRUE,1
%,big,1
%,hard,1
movie,good,1
bad,world,1
final,word,1
subject,loved,1
high,johnny,1
review,loved,1
good,factory,1
good,chocolate,1
good,charlie,1
high,work,1
high,tim,1
high,respect,1
final,film,1
good,work,1
good,tim,1
good,johnny,1
good,respect,1
final,message,1
final,movie,1
river,nervous,1
depp,nervous,1
nervous,glass,1
tim,better,1
roald,better,1
roald,easier,1
roald,real,1
burton,better,1
burton,easier,1
burton,real,1
tim,easier,1
dahl,easier,1
tim,real,1
movie,better,1
movie,easier,1
movie,real,1
musical,definition,1
musical,story,1
dahl,real,1
dahl,better,1
musical,roald,1
easier,characters,1
movie,better,1
movie,real,1
movie,eccentric,1
better,characters,1
better,definition,1
story,better,1
easier,definition,1
characters,real,1
easier,story,1
real,characters,1
real,definition,1
real,story,1
characters,better,1
characters,easier,1
musical,dahl,1
musical,burton,1
willy,real,1
chocolate,excellent,1
excellent,prize,1
excellent,kids,1
excellent,story,1
factory,classic,1
factory,excellent,1
chocolate,classic,1
charlie,ultimate,1
classic,story,1
charlie,classic,1
charlie,excellent,1
derogatory,teaser,1
derogatory,site,1
derogatory,comment,1
total,one,1
excellent,tour,1
classic,kids,1
musical,tim,1
ultimate,boy,1
musical,movie,1
ultimate,wonka,1
ultimate,willy,1
ultimate,tour,1
ultimate,factory,1
ultimate,chocolate,1
ultimate,prize,1
classic,prize,1
kids,ultimate,1
boy,ultimate,1
wonka,ultimate,1
willy,ultimate,1
story,ultimate,1
classic,tour,1
willy,eccentric,1
willy,better,1
nervous,elevator,1
